LINEARCID	LINEID	ARCID	ARCSEQUENCE	ORIENTATION	PLANVERSIONID	LINEVARIANT	REGISTERDATE
190526	3131	109158	6	1	40	10	2013-05-03 08:22:59-05
190527	3131	111042	7	1	40	10	2013-05-03 08:22:59-05
190528	3131	111419	8	1	40	10	2013-05-03 08:22:59-05
190529	3131	110070	9	1	40	10	2013-05-03 08:22:59-05
190530	3132	109971	0	1	40	2	2013-05-03 08:22:59-05
190531	3132	111464	1	1	40	2	2013-05-03 08:22:59-05
190532	3132	109905	2	1	40	2	2013-05-03 08:22:59-05
190533	3132	109906	3	1	40	2	2013-05-03 08:22:59-05
190534	3132	109907	4	1	40	2	2013-05-03 08:22:59-05
190535	3132	111104	5	1	40	2	2013-05-03 08:22:59-05
190536	3132	111431	6	1	40	2	2013-05-03 08:22:59-05
190537	3132	110738	7	1	40	2	2013-05-03 08:22:59-05
190538	3132	111429	8	1	40	2	2013-05-03 08:22:59-05
190539	3132	110740	9	1	40	2	2013-05-03 08:22:59-05
190540	3132	110651	10	1	40	2	2013-05-03 08:22:59-05
190541	3132	110739	11	1	40	2	2013-05-03 08:22:59-05
190542	3132	109216	12	1	40	2	2013-05-03 08:22:59-05
190543	3132	111430	13	1	40	2	2013-05-03 08:22:59-05
190544	3132	109251	14	1	40	2	2013-05-03 08:22:59-05
190545	3132	108915	15	1	40	2	2013-05-03 08:22:59-05
190546	3132	110281	16	1	40	2	2013-05-03 08:22:59-05
190547	3132	109158	17	1	40	2	2013-05-03 08:22:59-05
190548	3132	111042	18	1	40	2	2013-05-03 08:22:59-05
190549	3132	111419	19	1	40	2	2013-05-03 08:22:59-05
190550	3132	110064	20	1	40	2	2013-05-03 08:22:59-05
190551	3132	110651	0	1	40	5	2013-05-03 08:22:59-05
190552	3132	110739	1	1	40	5	2013-05-03 08:22:59-05
190553	3132	109216	2	1	40	5	2013-05-03 08:22:59-05
190554	3132	111430	3	1	40	5	2013-05-03 08:22:59-05
190555	3132	109251	4	1	40	5	2013-05-03 08:22:59-05
190556	3132	108915	5	1	40	5	2013-05-03 08:22:59-05
190557	3132	110281	6	1	40	5	2013-05-03 08:22:59-05
190558	3132	109158	7	1	40	5	2013-05-03 08:22:59-05
190559	3132	111042	8	1	40	5	2013-05-03 08:22:59-05
190560	3132	111419	9	1	40	5	2013-05-03 08:22:59-05
190561	3132	110064	10	1	40	5	2013-05-03 08:22:59-05
190562	3133	110717	0	1	40	2	2013-05-03 08:22:59-05
190563	3133	109532	1	1	40	2	2013-05-03 08:22:59-05
190564	3133	111374	2	1	40	2	2013-05-03 08:22:59-05
190565	3133	109160	3	1	40	2	2013-05-03 08:22:59-05
190566	3133	109250	4	1	40	2	2013-05-03 08:22:59-05
190567	3133	110777	5	1	40	2	2013-05-03 08:22:59-05
190568	3133	111105	6	1	40	2	2013-05-03 08:22:59-05
190569	3133	110002	7	1	40	2	2013-05-03 08:22:59-05
190570	3133	109575	8	1	40	2	2013-05-03 08:22:59-05
190571	3133	110070	9	1	40	2	2013-05-03 08:22:59-05
190572	3133	109250	0	1	40	5	2013-05-03 08:22:59-05
190573	3133	110777	1	1	40	5	2013-05-03 08:22:59-05
190574	3133	111105	2	1	40	5	2013-05-03 08:22:59-05
190575	3133	110002	3	1	40	5	2013-05-03 08:22:59-05
190576	3133	109575	4	1	40	5	2013-05-03 08:22:59-05
190577	3133	110070	5	1	40	5	2013-05-03 08:22:59-05
190578	3141	111213	0	1	40	2	2013-05-03 08:22:59-05
190579	3141	110845	1	1	40	2	2013-05-03 08:22:59-05
190580	3141	109321	2	1	40	2	2013-05-03 08:22:59-05
190581	3141	110650	3	1	40	2	2013-05-03 08:22:59-05
190582	3141	110778	4	1	40	2	2013-05-03 08:22:59-05
190583	3141	110366	5	1	40	2	2013-05-03 08:22:59-05
190584	3141	110007	6	1	40	2	2013-05-03 08:22:59-05
190585	3141	111024	7	1	40	2	2013-05-03 08:22:59-05
190586	3141	108789	8	1	40	2	2013-05-03 08:22:59-05
190587	3141	111209	9	1	40	2	2013-05-03 08:22:59-05
190588	3141	111531	0	1	40	3	2013-05-03 08:22:59-05
190589	3141	111214	1	1	40	3	2013-05-03 08:22:59-05
190590	3141	110077	2	1	40	3	2013-05-03 08:22:59-05
190591	3141	108786	3	1	40	3	2013-05-03 08:22:59-05
190592	3141	111011	4	1	40	3	2013-05-03 08:22:59-05
190593	3141	111215	5	1	40	3	2013-05-03 08:22:59-05
190594	3141	110844	6	1	40	3	2013-05-03 08:22:59-05
190595	3141	110440	7	1	40	3	2013-05-03 08:22:59-05
190596	3141	110441	8	1	40	3	2013-05-03 08:22:59-05
190597	3141	111213	9	1	40	3	2013-05-03 08:22:59-05
190598	3141	110845	10	1	40	3	2013-05-03 08:22:59-05
190599	3141	109321	11	1	40	3	2013-05-03 08:22:59-05
190600	3141	110650	12	1	40	3	2013-05-03 08:22:59-05
190601	3141	110778	13	1	40	3	2013-05-03 08:22:59-05
190602	3141	110366	14	1	40	3	2013-05-03 08:22:59-05
190603	3141	110007	15	1	40	3	2013-05-03 08:22:59-05
190604	3141	111024	16	1	40	3	2013-05-03 08:22:59-05
190605	3141	108789	17	1	40	3	2013-05-03 08:22:59-05
190606	3141	111209	18	1	40	3	2013-05-03 08:22:59-05
190607	3141	110437	0	1	40	9	2013-05-03 08:22:59-05
190608	3141	111214	1	1	40	9	2013-05-03 08:22:59-05
190609	3141	110077	2	1	40	9	2013-05-03 08:22:59-05
190610	3141	108786	3	1	40	9	2013-05-03 08:22:59-05
190611	3141	111011	4	1	40	9	2013-05-03 08:22:59-05
190612	3141	111215	5	1	40	9	2013-05-03 08:22:59-05
190613	3141	110844	6	1	40	9	2013-05-03 08:22:59-05
190614	3141	110440	7	1	40	9	2013-05-03 08:22:59-05
190615	3141	110441	8	1	40	9	2013-05-03 08:22:59-05
190616	3141	111213	9	1	40	9	2013-05-03 08:22:59-05
190617	3141	110845	10	1	40	9	2013-05-03 08:22:59-05
190618	3141	109321	11	1	40	9	2013-05-03 08:22:59-05
190619	3141	110650	12	1	40	9	2013-05-03 08:22:59-05
190620	3141	110778	13	1	40	9	2013-05-03 08:22:59-05
190621	3141	110366	14	1	40	9	2013-05-03 08:22:59-05
190622	3141	110007	15	1	40	9	2013-05-03 08:22:59-05
190623	3141	111024	16	1	40	9	2013-05-03 08:22:59-05
190624	3141	108789	17	1	40	9	2013-05-03 08:22:59-05
190625	3141	109693	18	1	40	9	2013-05-03 08:22:59-05
190626	3142	110437	0	1	40	2	2013-05-03 08:22:59-05
190627	3142	111214	1	1	40	2	2013-05-03 08:22:59-05
190628	3142	110077	2	1	40	2	2013-05-03 08:22:59-05
190629	3142	108786	3	1	40	2	2013-05-03 08:22:59-05
190630	3142	111011	4	1	40	2	2013-05-03 08:22:59-05
190631	3142	111215	5	1	40	2	2013-05-03 08:22:59-05
190632	3142	110844	6	1	40	2	2013-05-03 08:22:59-05
190633	3142	110440	7	1	40	2	2013-05-03 08:22:59-05
190634	3142	110441	8	1	40	2	2013-05-03 08:22:59-05
190635	3142	110753	9	1	40	2	2013-05-03 08:22:59-05
190636	3142	109982	10	1	40	2	2013-05-03 08:22:59-05
190637	3142	109983	11	1	40	2	2013-05-03 08:22:59-05
190638	3142	109228	12	1	40	2	2013-05-03 08:22:59-05
190639	3142	108886	13	1	40	2	2013-05-03 08:22:59-05
190640	3142	108887	14	1	40	2	2013-05-03 08:22:59-05
190641	3142	110345	15	1	40	2	2013-05-03 08:22:59-05
190642	3142	109984	16	1	40	2	2013-05-03 08:22:59-05
190643	3142	108888	17	1	40	2	2013-05-03 08:22:59-05
190644	3142	111114	18	1	40	2	2013-05-03 08:22:59-05
190645	3142	109229	19	1	40	2	2013-05-03 08:22:59-05
190646	3142	109985	20	1	40	2	2013-05-03 08:22:59-05
190647	3142	111115	21	1	40	2	2013-05-03 08:22:59-05
190648	3142	110346	22	1	40	2	2013-05-03 08:22:59-05
190649	3142	109320	23	1	40	2	2013-05-03 08:22:59-05
190650	3142	109319	24	1	40	2	2013-05-03 08:22:59-05
190651	3142	110845	25	1	40	2	2013-05-03 08:22:59-05
190652	3142	109321	26	1	40	2	2013-05-03 08:22:59-05
190653	3142	110650	27	1	40	2	2013-05-03 08:22:59-05
190654	3142	111357	28	1	40	2	2013-05-03 08:22:59-05
190655	3142	109895	29	1	40	2	2013-05-03 08:22:59-05
190656	3142	108788	30	1	40	2	2013-05-03 08:22:59-05
190657	3142	108789	31	1	40	2	2013-05-03 08:22:59-05
190658	3142	109693	32	1	40	2	2013-05-03 08:22:59-05
190659	3171	110437	0	1	40	2	2013-05-03 08:22:59-05
190660	3171	108965	1	1	40	2	2013-05-03 08:22:59-05
190661	3171	111534	2	1	40	2	2013-05-03 08:22:59-05
190662	3171	110843	3	1	40	2	2013-05-03 08:22:59-05
190663	3171	109692	4	1	40	2	2013-05-03 08:22:59-05
190664	3171	110843	0	1	40	5	2013-05-03 08:22:59-05
190665	3171	109692	1	1	40	5	2013-05-03 08:22:59-05
190666	3172	110649	0	1	40	2	2013-05-03 08:22:59-05
190667	3172	111212	1	1	40	2	2013-05-03 08:22:59-05
190668	3172	108965	2	1	40	2	2013-05-03 08:22:59-05
190669	3172	111534	3	1	40	2	2013-05-03 08:22:59-05
190670	3172	111443	4	1	40	2	2013-05-03 08:22:59-05
190671	3172	111216	5	1	40	2	2013-05-03 08:22:59-05
190672	3172	109703	6	1	40	2	2013-05-03 08:22:59-05
190673	3172	110442	7	1	40	2	2013-05-03 08:22:59-05
190674	3172	110443	8	1	40	2	2013-05-03 08:22:59-05
190675	3172	111535	9	1	40	2	2013-05-03 08:22:59-05
190676	3172	110334	10	1	40	2	2013-05-03 08:22:59-05
190677	3172	110336	11	1	40	2	2013-05-03 08:22:59-05
190678	3172	110337	0	0	40	3	2013-05-03 08:22:59-05
190679	3172	109220	1	0	40	3	2013-05-03 08:22:59-05
190680	3172	111433	2	0	40	3	2013-05-03 08:22:59-05
190681	3172	110741	3	0	40	3	2013-05-03 08:22:59-05
190682	3172	109974	4	0	40	3	2013-05-03 08:22:59-05
190683	3172	110338	5	0	40	3	2013-05-03 08:22:59-05
190684	3172	109221	6	0	40	3	2013-05-03 08:22:59-05
190685	3172	109495	7	0	40	3	2013-05-03 08:22:59-05
190686	3172	109113	8	0	40	3	2013-05-03 08:22:59-05
190687	3172	110634	9	0	40	3	2013-05-03 08:22:59-05
190688	3172	109588	10	0	40	3	2013-05-03 08:22:59-05
190689	3172	110635	11	0	40	3	2013-05-03 08:22:59-05
190690	3172	109124	12	0	40	3	2013-05-03 08:22:59-05
190691	3172	109536	13	0	40	3	2013-05-03 08:22:59-05
190692	3172	111043	14	0	40	3	2013-05-03 08:22:59-05
190693	3172	111356	15	0	40	3	2013-05-03 08:22:59-05
190694	3172	110439	16	0	40	3	2013-05-03 08:22:59-05
190695	3172	111023	17	0	40	3	2013-05-03 08:22:59-05
190696	3172	110069	18	0	40	3	2013-05-03 08:22:59-05
190697	3172	110337	0	0	40	4	2013-05-03 08:22:59-05
190698	3172	109220	1	0	40	4	2013-05-03 08:22:59-05
190699	3172	111433	2	0	40	4	2013-05-03 08:22:59-05
190700	3172	110741	3	0	40	4	2013-05-03 08:22:59-05
190701	3172	109974	4	0	40	4	2013-05-03 08:22:59-05
190702	3172	110338	5	0	40	4	2013-05-03 08:22:59-05
190703	3172	109221	6	0	40	4	2013-05-03 08:22:59-05
190704	3172	109495	7	0	40	4	2013-05-03 08:22:59-05
190705	3172	109113	8	0	40	4	2013-05-03 08:22:59-05
190706	3172	110634	9	0	40	4	2013-05-03 08:22:59-05
190707	3172	109588	10	0	40	4	2013-05-03 08:22:59-05
190708	3172	110635	11	0	40	4	2013-05-03 08:22:59-05
190709	3172	109124	12	0	40	4	2013-05-03 08:22:59-05
190710	3172	109536	13	0	40	4	2013-05-03 08:22:59-05
190711	3173	110842	0	1	40	2	2013-05-03 08:22:59-05
190712	3173	110436	1	1	40	2	2013-05-03 08:22:59-05
190713	3173	109981	2	1	40	2	2013-05-03 08:22:59-05
190714	3173	109700	3	1	40	2	2013-05-03 08:22:59-05
190715	3173	110754	4	1	40	2	2013-05-03 08:22:59-05
190716	3173	110514	5	1	40	2	2013-05-03 08:22:59-05
190717	3173	110347	6	1	40	2	2013-05-03 08:22:59-05
190718	3173	110348	7	1	40	2	2013-05-03 08:22:59-05
190719	3173	110515	8	1	40	2	2013-05-03 08:22:59-05
190720	3173	111116	9	1	40	2	2013-05-03 08:22:59-05
190721	3173	110755	10	1	40	2	2013-05-03 08:22:59-05
190722	3173	111445	11	1	40	2	2013-05-03 08:22:59-05
190723	3173	108889	12	1	40	2	2013-05-03 08:22:59-05
190724	3173	109602	13	1	40	2	2013-05-03 08:22:59-05
190725	3173	109379	14	1	40	2	2013-05-03 08:22:59-05
190726	3173	111117	15	1	40	2	2013-05-03 08:22:59-05
190727	3173	109231	16	1	40	2	2013-05-03 08:22:59-05
190728	3173	111268	17	1	40	2	2013-05-03 08:22:59-05
190729	3173	110756	18	1	40	2	2013-05-03 08:22:59-05
190730	3173	110068	19	1	40	2	2013-05-03 08:22:59-05
190731	3173	110842	0	1	40	3	2013-05-03 08:22:59-05
190732	3173	110436	1	1	40	3	2013-05-03 08:22:59-05
190733	3173	109981	2	1	40	3	2013-05-03 08:22:59-05
190734	3173	109700	3	1	40	3	2013-05-03 08:22:59-05
190735	3173	110754	4	1	40	3	2013-05-03 08:22:59-05
190736	3173	110514	5	1	40	3	2013-05-03 08:22:59-05
190737	3173	110347	6	1	40	3	2013-05-03 08:22:59-05
190738	3173	110348	7	1	40	3	2013-05-03 08:22:59-05
190739	3173	110515	8	1	40	3	2013-05-03 08:22:59-05
190740	3173	111116	9	1	40	3	2013-05-03 08:22:59-05
190741	3173	110755	10	1	40	3	2013-05-03 08:22:59-05
190742	3173	111445	11	1	40	3	2013-05-03 08:22:59-05
190743	3173	108889	0	1	40	6	2013-05-03 08:22:59-05
190744	3173	109602	1	1	40	6	2013-05-03 08:22:59-05
190745	3173	109379	2	1	40	6	2013-05-03 08:22:59-05
190746	3173	111117	3	1	40	6	2013-05-03 08:22:59-05
190747	3173	109231	4	1	40	6	2013-05-03 08:22:59-05
190748	3173	111268	5	1	40	6	2013-05-03 08:22:59-05
190749	3173	110756	6	1	40	6	2013-05-03 08:22:59-05
190750	3173	110068	7	1	40	6	2013-05-03 08:22:59-05
190751	3191	109885	0	0	40	2	2013-05-03 08:22:59-05
190752	3191	108784	1	0	40	2	2013-05-03 08:22:59-05
190753	3191	111021	2	0	40	2	2013-05-03 08:22:59-05
190754	3191	110737	3	0	40	2	2013-05-03 08:22:59-05
190755	3191	110647	4	0	40	2	2013-05-03 08:22:59-05
190756	3191	110762	5	0	40	2	2013-05-03 08:22:59-05
190757	3191	111355	6	0	40	2	2013-05-03 08:22:59-05
190758	3191	111608	7	0	40	2	2013-05-03 08:22:59-05
190759	3191	109138	8	0	40	2	2013-05-03 08:22:59-05
190760	3191	110261	9	0	40	2	2013-05-03 08:22:59-05
190761	3191	111376	10	0	40	2	2013-05-03 08:22:59-05
190762	3191	110846	11	0	40	2	2013-05-03 08:22:59-05
190763	3191	111533	12	0	40	2	2013-05-03 08:22:59-05
190764	3191	110438	13	0	40	2	2013-05-03 08:22:59-05
190765	3191	109695	14	0	40	2	2013-05-03 08:22:59-05
190766	3191	110761	0	1	40	3	2013-05-03 08:22:59-05
190767	3191	111119	1	1	40	3	2013-05-03 08:22:59-05
190768	3191	108775	2	1	40	3	2013-05-03 08:22:59-05
190769	3191	111010	3	1	40	3	2013-05-03 08:22:59-05
190770	3191	110779	4	1	40	3	2013-05-03 08:22:59-05
190771	3191	109125	5	1	40	3	2013-05-03 08:22:59-05
190772	3191	108787	6	1	40	3	2013-05-03 08:22:59-05
190773	3191	110250	7	1	40	3	2013-05-03 08:22:59-05
190774	3191	109882	8	1	40	3	2013-05-03 08:22:59-05
190775	3191	110251	9	1	40	3	2013-05-03 08:22:59-05
190776	3191	111012	10	1	40	3	2013-05-03 08:22:59-05
190777	3191	108892	11	1	40	3	2013-05-03 08:22:59-05
190778	3191	110637	12	1	40	3	2013-05-03 08:22:59-05
190779	3191	111103	13	1	40	3	2013-05-03 08:22:59-05
190780	3191	109883	14	1	40	3	2013-05-03 08:22:59-05
190781	3191	109510	15	1	40	3	2013-05-03 08:22:59-05
190782	3191	110911	16	1	40	3	2013-05-03 08:22:59-05
190783	3191	111013	17	1	40	3	2013-05-03 08:22:59-05
190784	3192	111426	0	0	40	2	2013-05-03 08:22:59-05
190785	3192	111102	1	0	40	2	2013-05-03 08:22:59-05
190786	3192	109967	2	0	40	2	2013-05-03 08:22:59-05
190787	3192	110736	3	0	40	2	2013-05-03 08:22:59-05
190788	3192	108871	4	0	40	2	2013-05-03 08:22:59-05
190789	3192	109585	5	0	40	2	2013-05-03 08:22:59-05
190790	3192	111428	6	0	40	2	2013-05-03 08:22:59-05
190791	3192	110329	7	0	40	2	2013-05-03 08:22:59-05
190792	3192	111427	8	0	40	2	2013-05-03 08:22:59-05
190793	3192	109214	9	0	40	2	2013-05-03 08:22:59-05
190794	3192	108873	10	0	40	2	2013-05-03 08:22:59-05
190795	3192	109586	11	0	40	2	2013-05-03 08:23:00-05
190796	3192	108872	12	0	40	2	2013-05-03 08:23:00-05
190797	3192	110636	13	0	40	2	2013-05-03 08:23:00-05
190798	3192	110734	0	1	40	3	2013-05-03 08:23:00-05
190799	3192	108913	1	1	40	3	2013-05-03 08:23:00-05
190800	3192	109968	2	1	40	3	2013-05-03 08:23:00-05
190801	3192	109576	3	1	40	3	2013-05-03 08:23:00-05
190802	3192	109969	4	1	40	3	2013-05-03 08:23:00-05
190803	3192	109966	5	1	40	3	2013-05-03 08:23:00-05
190804	3192	110732	6	1	40	3	2013-05-03 08:23:00-05
190805	3192	111101	7	1	40	3	2013-05-03 08:23:00-05
190806	3192	110733	8	1	40	3	2013-05-03 08:23:00-05
190807	3192	109212	9	1	40	3	2013-05-03 08:23:00-05
190808	3192	109213	10	1	40	3	2013-05-03 08:23:00-05
190809	3192	110735	11	1	40	3	2013-05-03 08:23:00-05
190810	3192	109970	12	1	40	3	2013-05-03 08:23:00-05
190811	3192	109215	13	1	40	3	2013-05-03 08:23:00-05
190812	3192	110327	14	1	40	3	2013-05-03 08:23:00-05
190813	3192	110330	15	1	40	3	2013-05-03 08:23:00-05
190814	3192	109587	16	1	40	3	2013-05-03 08:23:00-05
190815	3192	111099	17	1	40	3	2013-05-03 08:23:00-05
190816	3371	109729	0	1	40	2	2013-05-03 08:23:00-05
190817	3371	110876	1	1	40	2	2013-05-03 08:23:00-05
190818	3371	108984	2	1	40	2	2013-05-03 08:23:00-05
190819	3371	109962	3	1	40	2	2013-05-03 08:23:00-05
190820	3371	110724	4	1	40	2	2013-05-03 08:23:00-05
190821	3371	111423	5	1	40	2	2013-05-03 08:23:00-05
190822	3371	110721	6	1	40	2	2013-05-03 08:23:00-05
190823	3371	108865	7	1	40	2	2013-05-03 08:23:00-05
190824	3371	111093	8	1	40	2	2013-05-03 08:23:00-05
190825	3371	109579	9	1	40	2	2013-05-03 08:23:00-05
190826	3371	109206	10	1	40	2	2013-05-03 08:23:00-05
190827	3371	109207	11	1	40	2	2013-05-03 08:23:00-05
190828	3371	109208	12	1	40	2	2013-05-03 08:23:00-05
190829	3371	111422	13	1	40	2	2013-05-03 08:23:00-05
190830	3371	109469	14	1	40	2	2013-05-03 08:23:00-05
190831	3371	110587	15	1	40	2	2013-05-03 08:23:00-05
190832	3371	110586	16	1	40	2	2013-05-03 08:23:00-05
190833	3371	110763	17	1	40	2	2013-05-03 08:23:00-05
190834	3371	109583	18	1	40	2	2013-05-03 08:23:00-05
190835	3371	111095	19	1	40	2	2013-05-03 08:23:00-05
190836	3371	111240	20	1	40	2	2013-05-03 08:23:00-05
190837	3371	110102	21	1	40	2	2013-05-03 08:23:00-05
190838	3371	110229	22	1	40	2	2013-05-03 08:23:00-05
190839	3411	109270	0	1	40	2	2013-05-03 08:23:00-05
190840	3411	110799	1	1	40	2	2013-05-03 08:23:00-05
190841	3411	109645	2	1	40	2	2013-05-03 08:23:00-05
190842	3411	110386	3	1	40	2	2013-05-03 08:23:00-05
190843	3411	108927	4	1	40	2	2013-05-03 08:23:00-05
190844	3411	108928	5	1	40	2	2013-05-03 08:23:00-05
190845	3411	109646	6	1	40	2	2013-05-03 08:23:00-05
190846	3411	108929	7	1	40	2	2013-05-03 08:23:00-05
190847	3411	109647	8	1	40	2	2013-05-03 08:23:00-05
190848	3411	110387	9	1	40	2	2013-05-03 08:23:00-05
190849	3411	110389	10	1	40	2	2013-05-03 08:23:00-05
190850	3411	110800	11	1	40	2	2013-05-03 08:23:00-05
190851	3411	108931	12	1	40	2	2013-05-03 08:23:00-05
190852	3411	108932	13	1	40	2	2013-05-03 08:23:00-05
190853	3411	111162	14	1	40	2	2013-05-03 08:23:00-05
190854	3411	110343	15	1	40	2	2013-05-03 08:23:00-05
190855	3411	111439	16	1	40	2	2013-05-03 08:23:00-05
190856	3411	108884	17	1	40	2	2013-05-03 08:23:00-05
190857	3411	110344	18	1	40	2	2013-05-03 08:23:00-05
190858	3411	110000	19	1	40	2	2013-05-03 08:23:00-05
190859	3411	109621	20	1	40	2	2013-05-03 08:23:00-05
190860	3411	110317	21	1	40	2	2013-05-03 08:23:00-05
190861	3411	110389	0	1	40	11	2013-05-03 08:23:00-05
190862	3411	110800	1	1	40	11	2013-05-03 08:23:00-05
190863	3411	108931	2	1	40	11	2013-05-03 08:23:00-05
190864	3411	108932	3	1	40	11	2013-05-03 08:23:00-05
190865	3411	111162	4	1	40	11	2013-05-03 08:23:00-05
190866	3411	110343	5	1	40	11	2013-05-03 08:23:00-05
190867	3411	111439	6	1	40	11	2013-05-03 08:23:00-05
190868	3411	108884	7	1	40	11	2013-05-03 08:23:00-05
190869	3411	110344	8	1	40	11	2013-05-03 08:23:00-05
190870	3411	110000	9	1	40	11	2013-05-03 08:23:00-05
190871	3411	109621	10	1	40	11	2013-05-03 08:23:00-05
190872	3411	110317	11	1	40	11	2013-05-03 08:23:00-05
190873	3411	110489	0	0	40	15	2013-05-03 08:23:00-05
190874	3411	111248	1	0	40	15	2013-05-03 08:23:00-05
190875	3411	109360	2	0	40	15	2013-05-03 08:23:00-05
190876	3411	109737	3	0	40	15	2013-05-03 08:23:00-05
190877	3411	110490	4	0	40	15	2013-05-03 08:23:00-05
190878	3411	109652	5	0	40	15	2013-05-03 08:23:00-05
190879	3411	110391	6	0	40	15	2013-05-03 08:23:00-05
190880	3411	111163	7	0	40	15	2013-05-03 08:23:00-05
190881	3411	109273	8	0	40	15	2013-05-03 08:23:00-05
190882	3411	108933	9	0	40	15	2013-05-03 08:23:00-05
190883	3411	108934	10	0	40	15	2013-05-03 08:23:00-05
190884	3411	111164	11	0	40	15	2013-05-03 08:23:00-05
190885	3411	110801	12	0	40	15	2013-05-03 08:23:00-05
190886	3411	110022	13	0	40	15	2013-05-03 08:23:00-05
190887	3411	110392	14	0	40	15	2013-05-03 08:23:00-05
190888	3411	111165	15	0	40	15	2013-05-03 08:23:00-05
190889	3411	111166	16	0	40	15	2013-05-03 08:23:00-05
190890	3411	111490	17	0	40	15	2013-05-03 08:23:00-05
190891	3411	109653	18	0	40	15	2013-05-03 08:23:00-05
190892	3411	110393	19	0	40	15	2013-05-03 08:23:00-05
190893	3411	110803	20	0	40	15	2013-05-03 08:23:00-05
190894	3411	109570	21	0	40	15	2013-05-03 08:23:00-05
190895	3411	111496	0	0	40	3	2013-05-03 08:23:00-05
190896	3411	109595	1	0	40	3	2013-05-03 08:23:00-05
190897	3411	111440	2	0	40	3	2013-05-03 08:23:00-05
190898	3411	109225	3	0	40	3	2013-05-03 08:23:00-05
190899	3411	110489	4	0	40	3	2013-05-03 08:23:00-05
190900	3411	111248	5	0	40	3	2013-05-03 08:23:00-05
190901	3411	109360	6	0	40	3	2013-05-03 08:23:00-05
190902	3411	109737	7	0	40	3	2013-05-03 08:23:00-05
190903	3411	110490	8	0	40	3	2013-05-03 08:23:00-05
190904	3411	109652	9	0	40	3	2013-05-03 08:23:00-05
190905	3411	110391	10	0	40	3	2013-05-03 08:23:00-05
190906	3411	111163	11	0	40	3	2013-05-03 08:23:00-05
190907	3411	109273	12	0	40	3	2013-05-03 08:23:00-05
190908	3411	108933	13	0	40	3	2013-05-03 08:23:00-05
190909	3411	108934	14	0	40	3	2013-05-03 08:23:00-05
190910	3411	111164	15	0	40	3	2013-05-03 08:23:00-05
190911	3411	110801	16	0	40	3	2013-05-03 08:23:00-05
190912	3411	110022	17	0	40	3	2013-05-03 08:23:00-05
190913	3411	110392	18	0	40	3	2013-05-03 08:23:00-05
190914	3411	111165	19	0	40	3	2013-05-03 08:23:00-05
190915	3411	111166	20	0	40	3	2013-05-03 08:23:00-05
190916	3411	111490	21	0	40	3	2013-05-03 08:23:00-05
190917	3411	109653	22	0	40	3	2013-05-03 08:23:00-05
190918	3411	110393	23	0	40	3	2013-05-03 08:23:00-05
190919	3411	110803	24	0	40	3	2013-05-03 08:23:00-05
190920	3411	109570	25	0	40	3	2013-05-03 08:23:00-05
190921	3412	109270	0	0	40	2	2013-05-03 08:23:00-05
190922	3412	110799	1	0	40	2	2013-05-03 08:23:00-05
190923	3412	109645	2	0	40	2	2013-05-03 08:23:00-05
190924	3412	110386	3	0	40	2	2013-05-03 08:23:00-05
190925	3412	108927	4	0	40	2	2013-05-03 08:23:00-05
190926	3412	108928	5	0	40	2	2013-05-03 08:23:00-05
190927	3412	109646	6	0	40	2	2013-05-03 08:23:00-05
190928	3412	108929	7	0	40	2	2013-05-03 08:23:00-05
190929	3412	109647	8	0	40	2	2013-05-03 08:23:00-05
190930	3412	110387	9	0	40	2	2013-05-03 08:23:00-05
190931	3412	110389	0	1	40	3	2013-05-03 08:23:00-05
190932	3412	108876	1	1	40	3	2013-05-03 08:23:00-05
190933	3412	109222	2	1	40	3	2013-05-03 08:23:00-05
190934	3412	110746	3	1	40	3	2013-05-03 08:23:00-05
190935	3412	109274	4	1	40	3	2013-05-03 08:23:00-05
190936	3412	110022	5	1	40	3	2013-05-03 08:23:00-05
190937	3412	110392	6	1	40	3	2013-05-03 08:23:00-05
190938	3412	111165	7	1	40	3	2013-05-03 08:23:00-05
190939	3412	111166	8	1	40	3	2013-05-03 08:23:00-05
190940	3412	111490	9	1	40	3	2013-05-03 08:23:00-05
190941	3412	109653	10	1	40	3	2013-05-03 08:23:00-05
190942	3412	110393	11	1	40	3	2013-05-03 08:23:00-05
190943	3412	110803	12	1	40	3	2013-05-03 08:23:00-05
190944	3412	109570	13	1	40	3	2013-05-03 08:23:00-05
190945	3421	110487	0	1	40	2	2013-05-03 08:23:00-05
190946	3421	111491	1	1	40	2	2013-05-03 08:23:00-05
190947	3421	109654	2	1	40	2	2013-05-03 08:23:00-05
190948	3421	109275	3	1	40	2	2013-05-03 08:23:00-05
190949	3421	111492	4	1	40	2	2013-05-03 08:23:00-05
190950	3421	108937	5	1	40	2	2013-05-03 08:23:00-05
190951	3421	111493	6	1	40	2	2013-05-03 08:23:00-05
190952	3421	110025	7	1	40	2	2013-05-03 08:23:00-05
190953	3421	108885	8	1	40	2	2013-05-03 08:23:00-05
190954	3421	109597	9	1	40	2	2013-05-03 08:23:00-05
190955	3421	111441	10	1	40	2	2013-05-03 08:23:00-05
190956	3421	108883	11	1	40	2	2013-05-03 08:23:00-05
190957	3421	109622	12	1	40	2	2013-05-03 08:23:00-05
190958	3421	110317	13	1	40	2	2013-05-03 08:23:00-05
190959	3421	109655	0	0	40	3	2013-05-03 08:23:00-05
190960	3421	111495	1	0	40	3	2013-05-03 08:23:00-05
